IdTransmitter,IdReceiver,SNR,PowerReception,PositionTransmission0,PositionTransmission1,PositionTransmission2,PositionReception0,PositionReception1,PositionReception2,Link,DatasetID
2,6,5.920812287868827,-94.07918771213117,141.56545789446116,212.51698095216906,2.788930758630181,-181.31730889635796,-263.3422393607485,1.5,1,3
0,7,14.844010009489082,-85.15598999051092,130.67242516239895,552.5830667011256,2.0223211920826336,643.553168709069,-205.21869699942044,1.5,1,3
0,15,24.348951994577256,-75.65104800542275,131.2351043505796,551.8458641594433,2.0223211920826336,120.11437546553456,1082.6503653846657,1.5,1,3
18,3,27.621302545003235,-72.37869745499677,311.41878213993465,548.7311972355765,1.9804057084112565,283.8581334581008,691.792686176326,1.5,1,3
3,13,20.055003083319583,-79.94499691668042,526.7741456261163,290.5271436082742,1.585811350966719,960.0041808407527,-90.61643276477912,1.5,0,3
1,15,6.307671337742142,-93.69232866225786,141.4385311150349,326.2077886933156,1.3207182112078004,229.353741487709,374.72542538595326,1.5,1,3
10,8,14.91614514637828,-85.08385485362172,427.8536142220789,209.85973490847925,2.356358586824133,260.89930300975857,79.60299665891557,1.5,1,3
11,15,6.855677896711367,-93.14432210328863,111.81906238551042,183.78802131014527,1.9267669717326394,137.9142101132343,152.42755039016757,1.5,1,3
12,0,23.71344656711461,-76.2865534328854,338.6121267836597,413.1567235187963,1.8753047294488445,795.3858946756881,168.51784540082315,1.5,0,3
15,6,6.587636732041631,-93.41236326795837,679.6949875464586,204.30750905942725,2.763924855663737,773.0847570042147,211.76801220254197,1.5,1,3
15,0,9.643276668379432,-90.35672333162057,679.8069998358509,205.0997302717162,2.763924855663737,355.57915269176124,551.8226829073401,1.5,1,3
18,17,15.423960599119356,-84.57603940088065,312.9496994232823,549.0936742653178,1.9804057084112565,270.34868204997775,1481.7368074193234,1.5,1,3
8,16,16.566209177871798,-83.4337908221282,589.3496501702828,269.8034990490966,2.2316710309288643,-68.19865545804055,-29.743941651746127,1.5,0,3
15,6,15.162042507875308,-84.83795749212469,681.016824530036,204.66945443266607,2.763924855663737,622.8546770019791,140.4570649618512,1.5,0,3
6,8,16.58491616515,-83.41508383485001,333.54364301470326,371.63910841728256,2.9263154005122045,565.5111242191165,371.3104105094587,1.5,0,3
12,10,22.830978800505,-77.169021199495,337.125158904761,413.3021968318271,1.8753047294488445,-337.6253858165231,359.0782604663963,1.5,1,3
3,5,14.231720573888538,-85.76827942611146,526.3282643260732,289.44595171776245,1.585811350966719,-322.99786168639014,4.802544310024871,1.5,1,3
12,3,18.69376147876548,-81.30623852123452,337.7083468859125,412.2833573296442,1.8753047294488445,301.1437129531841,434.1210452583728,1.5,1,3
7,3,12.584231438218309,-87.41576856178169,488.8331012280593,718.6992695764196,1.9970149330482028,977.0457779340904,1370.4478614438176,1.5,1,3
1,0,13.840687377262066,-86.15931262273793,141.52574236971256,326.7528041226849,1.3207182112078004,-44.64794681942681,861.4648529732694,1.5,1,3
6,9,20.34497397605202,-79.65502602394798,333.81908953834255,373.31869091669466,2.9263154005122045,344.2497847387374,923.850298787444,1.5,1,3
10,7,17.2623662909255,-82.7376337090745,427.3006502868746,209.59799079767006,2.356358586824133,730.386865688173,-699.4416996760382,1.5,1,3
16,10,23.075907371482028,-76.92409262851797,684.2216142085633,369.3170930532137,2.704139675657114,-35.077063859731766,156.33425403707827,1.5,0,3
13,6,19.013464701293746,-80.98653529870626,431.2780537783613,519.9584998278782,2.710935058232211,187.55767551803575,1335.9566916430576,1.5,1,3
12,14,25.089352134596822,-74.91064786540318,337.15013282237976,413.9318753395085,1.8753047294488445,-22.459365014244895,438.6150400699213,1.5,1,3
14,8,16.085205324867914,-83.91479467513209,373.1101845789332,80.68225264650802,1.1003376869973773,481.7349844801224,628.8436274004542,1.5,0,3
8,6,17.275840496670035,-82.72415950332996,589.1046441641802,269.21999473514956,2.2316710309288643,834.5850029321907,837.7373323257516,1.5,1,3
2,9,21.74928372252349,-78.25071627747651,141.1772797572565,212.6545097080998,2.788930758630181,350.39514431835903,-40.43340955279146,1.5,1,3
12,9,10.53109861030122,-89.46890138969879,337.11735749163284,413.6762989498117,1.8753047294488445,877.4646288652191,218.41359638891956,1.5,0,3
12,7,14.64823842328152,-85.35176157671847,336.93460144176623,412.57158279778787,1.8753047294488445,550.995728597832,530.2782699280875,1.5,1,3
8,4,20.621031100292697,-79.3789688997073,588.7821115559391,269.29870776155377,2.2316710309288643,602.9696249135601,118.020620110478,1.5,0,3
17,10,5.72190673164341,-94.27809326835659,624.3156665097896,281.3823780006084,2.0127325071235784,260.3285955212465,391.3309495685518,1.5,1,3
4,0,15.92428584084854,-84.07571415915146,310.7143356287118,100.77426722500122,2.462262217928847,-257.85941103682757,577.3607297226383,1.5,1,3
10,7,19.97124840765292,-80.02875159234708,428.21029017754233,209.65830389883456,2.356358586824133,87.47934082214738,-641.7157490662015,1.5,0,3
1,0,29.184388299454945,-70.81561170054505,140.86825760816117,325.41089070467876,1.3207182112078004,93.65261162952676,786.1347571256915,1.5,1,3
16,14,26.92541404044178,-73.07458595955822,684.651103294447,369.82586424443843,2.704139675657114,1325.6493954116413,453.1821422562548,1.5,1,3
3,17,12.018548823566451,-87.98145117643355,526.8430136177881,290.277520038174,1.585811350966719,551.9609017085,399.4315667272172,1.5,1,3
17,2,17.68025260072312,-82.31974739927688,624.6495505817413,281.30934774543584,2.0127325071235784,984.625981435795,1112.0925648615976,1.5,1,3
7,6,6.410359316502283,-93.58964068349772,490.2034498992534,718.8205211625638,1.9970149330482028,1050.0604026459105,840.4569615115608,1.5,1,3
18,4,11.01886037044518,-88.98113962955482,312.5048700531708,548.4342585651427,1.9804057084112565,-26.522931001260815,1253.7150290996954,1.5,0,3
11,9,24.371396701702253,-75.62860329829775,111.76235323349225,182.6997295637729,1.9267669717326394,-674.5477079058544,309.6785565328803,1.5,0,3
10,8,8.082850306883614,-91.91714969311639,427.3247017430443,210.1186557845041,2.356358586824133,403.8564417002718,-52.751556709481946,1.5,1,3
15,11,11.442263120848915,-88.55773687915108,681.1164328154138,204.66038790231266,2.763924855663737,436.7642392163567,679.3421255738002,1.5,0,3
4,13,28.6010625433952,-71.3989374566048,310.14392691546374,99.8449168055681,2.462262217928847,638.2388383917981,1002.9697179128257,1.5,0,3
2,6,25.59639501231145,-74.40360498768855,141.87802840807296,212.32902153614637,2.788930758630181,153.87164633738243,310.33608834417254,1.5,0,3
11,12,24.5456928162228,-75.4543071837772,111.61187853783925,183.2908648646208,1.9267669717326394,643.5735427408747,-250.19944811812064,1.5,1,3
14,18,26.61393725755392,-73.38606274244609,373.1198128771379,80.84429231879696,1.1003376869973773,643.311758286775,1004.7895555004327,1.5,0,3
15,18,23.740142164558847,-76.25985783544115,680.2335241843296,204.2556820097415,2.763924855663737,903.4363058508776,-7.358697425991693,1.5,1,3
12,11,8.014655402955874,-91.98534459704413,338.45154432400153,413.8652010464678,1.8753047294488445,-477.15576119208237,695.4078659318509,1.5,1,3
6,13,17.914033162130785,-82.08596683786922,333.02764237130685,372.94411338402045,2.9263154005122045,1189.1010843582203,-1.3471326007272637,1.5,0,3
14,8,16.10609802005805,-83.89390197994194,373.11916075490484,80.77463311272895,1.1003376869973773,-254.9417196171152,489.99669930092614,1.5,0,3
2,2,12.7787894567595,-87.2212105432405,140.58149557791901,213.08281109748071,2.788930758630181,245.48678857663077,427.8456190429665,1.5,0,3
11,6,25.85101024299013,-74.14898975700987,110.85775998281859,183.05908496398192,1.9267669717326394,-213.7654420371711,79.7658268866952,1.5,0,3
7,15,16.603480059355842,-83.39651994064415,489.97734840503,718.6059503552877,1.9970149330482028,451.25468924600045,694.8074759705048,1.5,1,3
11,1,6.507440033938742,-93.49255996606126,111.75046364782717,184.4100174412324,1.9267669717326394,-437.29011942319806,-442.2274652786258,1.5,1,3
17,0,11.874139593006706,-88.1258604069933,624.7617441276338,282.02597229364466,2.0127325071235784,-98.11541089374066,731.2981493064408,1.5,1,3
2,3,10.715526450736128,-89.28447354926388,141.641423918292,212.96006037612207,2.788930758630181,748.5826219312737,404.28692241147843,1.5,1,3
11,13,27.18697212028209,-72.81302787971791,111.5636856996242,183.49895461441758,1.9267669717326394,-139.53141057250366,-73.08261111094913,1.5,1,3
1,4,21.185952515975,-78.814047484025,140.64514946388914,326.6809538333196,1.3207182112078004,219.18245672911345,291.5344746931055,1.5,1,3
13,13,19.009406647051875,-80.99059335294812,432.33169789004825,520.0237644587525,2.710935058232211,1161.1542939365631,320.9290073242171,1.5,0,3
13,17,17.666231041967627,-82.33376895803238,431.83291290126175,520.5962648446626,2.710935058232211,-166.42664330235647,103.57467082725083,1.5,1,3
3,8,21.25282568853664,-78.74717431146337,526.3425792335636,290.2198660164673,1.585811350966719,1432.6970866186557,404.0654484513733,1.5,0,3
16,10,23.87188866942812,-76.12811133057188,684.9191436435676,368.9653558587806,2.704139675657114,1261.3372648432037,822.1359024655242,1.5,0,3
14,17,18.859617645787747,-81.14038235421225,373.3158933714691,81.0193681692684,1.1003376869973773,791.4859184731861,-636.4144368945607,1.5,1,3
15,6,28.457135378815263,-71.54286462118473,680.9206026583896,204.41890716667632,2.763924855663737,1040.4571625236445,-452.07049451229244,1.5,0,3
4,15,29.420854266259614,-70.57914573374039,310.6718555478148,99.22136950649589,2.462262217928847,908.9071890942009,-111.8541420277591,1.5,0,3
16,8,29.88355791522057,-70.11644208477944,685.0809540423655,368.47895393651834,2.704139675657114,286.6600211360141,199.6973773640314,1.5,0,3
6,11,21.73477775221612,-78.26522224778388,333.837045991749,372.3936120148873,2.9263154005122045,926.0104751592676,-309.45186889988776,1.5,1,3
14,9,28.31551166889696,-71.68448833110304,373.91626011978764,81.39969735324004,1.1003376869973773,670.6200094408883,-501.9383854510255,1.5,0,3
16,14,15.111992382698867,-84.88800761730113,685.0847676976072,368.5492997030504,2.704139675657114,342.8761403379023,153.12000104672245,1.5,0,3
11,2,26.489809781184636,-73.51019021881537,112.38215357273255,183.69860901234205,1.9267669717326394,131.815134033575,93.12527518419844,1.5,1,3
10,17,27.729357468492022,-72.27064253150797,427.686656939367,210.2085327567351,2.356358586824133,637.3193027145684,421.72138788611056,1.5,1,3
18,12,27.60351180830689,-72.39648819169311,312.9000128664164,549.2998205017979,1.9804057084112565,-38.704672635950374,128.5915067209471,1.5,0,3
10,3,25.77115707270954,-74.22884292729046,427.5371502404361,210.20748403134135,2.356358586824133,698.4030992960611,128.64661403768707,1.5,1,3
1,15,15.16497904103126,-84.83502095896874,140.51958064946697,325.95799805961116,1.3207182112078004,260.84868910312355,520.8231761711135,1.5,0,3
14,0,8.97268704951836,-91.02731295048164,374.38822658322795,82.09501418433709,1.1003376869973773,354.47514435866873,-449.6518386084342,1.5,1,3
4,1,13.348908908611149,-86.65109109138885,310.49721445003826,100.1610886629939,2.462262217928847,233.86167746123914,260.9544097205116,1.5,1,3
17,11,24.182214232452324,-75.81778576754768,625.7946001667456,281.9446306487012,2.0127325071235784,954.1751879319811,-450.1902739572716,1.5,0,3
15,3,10.82213778324938,-89.17786221675063,680.9103062991078,204.45835713089397,2.763924855663737,521.5038992270108,-258.38481711493523,1.5,0,3
3,7,16.95680162064931,-83.04319837935068,526.9144937336413,289.8723854991421,1.585811350966719,1043.9493135297153,31.217164085497927,1.5,1,3
9,10,19.1349879496168,-80.8650120503832,433.67364315730066,681.0062835249272,1.6697525869590675,396.73975250525234,529.5347032902013,1.5,1,3
1,16,20.09646406094688,-79.90353593905311,140.89591163877978,326.535056118116,1.3207182112078004,-139.2016758486795,503.5245744702139,1.5,1,3
14,16,28.39313870946997,-71.60686129053003,373.0580382476417,81.12042381140986,1.1003376869973773,788.0729575056628,109.56839786139902,1.5,1,3
