IdTransmitter,IdReceiver,SNR,PowerReception,PositionTransmission0,PositionTransmission1,PositionTransmission2,PositionReception0,PositionReception1,PositionReception2,Link,DatasetID
12,6,12.13346237936678,-87.86653762063322,442.02279069188546,286.38863337450954,1.8369591557146623,-344.9584719515684,-36.819267928446266,1.5,1,4
4,0,9.72728801259451,-90.27271198740549,182.80345961622328,425.38793281779124,2.0961737361212993,146.49110863686886,282.7763694789635,1.5,1,4
2,16,9.174658823562307,-90.82534117643769,605.7806513357666,637.1302139826993,1.4918582087721186,606.0273550858212,596.6855552910827,1.5,1,4
18,0,23.21191710302832,-76.78808289697167,676.1042324062335,256.0291898113248,2.462279117295439,1042.4401725255566,1116.3085435885425,1.5,1,4
16,5,10.988783727328116,-89.01121627267189,548.643380465177,351.83553586311257,2.7737861862391124,669.2449639979241,451.1815985579237,1.5,1,4
2,3,16.86844037468252,-83.13155962531748,606.8867428142304,637.177563558018,1.4918582087721186,1330.3378433215248,1004.9292948798997,1.5,1,4
14,18,11.174724882141987,-88.82527511785801,579.3933462629922,161.0898984645588,2.127808101211728,-0.474577772087855,747.8961967591993,1.5,0,4
16,6,19.50584558588325,-80.49415441411675,549.5857752013454,352.11674224247315,2.7737861862391124,-161.9762004392992,361.0578919940397,1.5,0,4
12,9,23.0143442014992,-76.9856557985008,442.30190591396354,285.57252819557203,1.8369591557146623,337.7029670946397,192.59430787443495,1.5,1,4
13,12,13.276868467454412,-86.7231315325456,744.3139326901686,73.40851291976807,2.709647626533135,1391.8571141513967,-101.40386818101697,1.5,1,4
15,15,20.07552120717805,-79.92447879282196,75.76234448701308,129.8863315864178,2.4170859037209946,-356.9488771933654,907.8383957110747,1.5,1,4
10,16,25.62136936034348,-74.37863063965652,306.5211462612141,309.4229488387835,2.0064635477077575,335.96461382319,-120.84714495750069,1.5,0,4
16,5,7.3556071291122915,-92.64439287088771,549.3795491607725,351.75615279671234,2.7737861862391124,138.1115832166314,269.66072903985196,1.5,1,4
4,8,22.76676497603178,-77.23323502396822,182.35321324685322,425.4067392303718,2.0961737361212993,266.13165003471966,865.9409525709024,1.5,1,4
14,1,13.078623610884506,-86.9213763891155,579.8831376750192,160.32166196907033,2.127808101211728,511.4022862219369,99.71370868257318,1.5,0,4
17,6,8.066248913123607,-91.9337510868764,627.496668526003,199.0291855654476,2.99381282940959,1501.6754606898219,16.139765295812197,1.5,1,4
